id	audio_path	text_source	text_en
1474	10440184002098017148.wav	Milli Parklar və Vəhşi Təbiət Xidmətinin Parkların Mühafizəsi və Maddi İrs üzrə Əvəzedici Direktoru Mik Oflinin sözlərinə görə, ilk atış əməliyyatı üçün seçilmiş dörd nəfərə geniş təhlükəsizlik və məşq təlimatları verilib.	According to Mick O'Flynn, the Acting Director Park Conservation and Heritage with the NPWS, the four shooters selected for the first shooting operation received comprehensive safety and training instruction.
110	2032869941290457622.wav	Hermetik kabinə saniyədə təxminən 12,8 km və ya 8 mil sürətlə uçacaq, bu isə San-Fransiskodan Los-Ancelesə bir dəqiqə ərzində çatmaq deməkdir.	The capsule will be traveling at about 12.8 km or 8 miles per second, fast enough to go from San Francisco to Los Angeles in one minute.
1356	1404618887862980460.wav	"Hadisə yerinin yaxınlığında yerləşən qarajda işləyən adamın sözlərinə görə: ""Yolu keçmək üçün gözləyən uşaqlar qışqırıb ağlaşırdılar""."	"A person working in a garage near where the accident occurred said: ""There were children waiting to cross the road and they were all screaming and crying."""
360	11186350737265217885.wav	"Alimlərin ""stimullaşdırılmış radiasiya emissiyası"" dediyi bu proses ona görə belə adlanır ki, atomlar ətrafa foton işıq yayılmasına səbəb olan parlaq işıqla stimullaşdırılır və işıq özü bir növ radiasiyadır."	"Scientists call this process ""stimulated emission of radiation"" because the atoms are stimulated by the bright light, causing the emission of a photon of light, and light is a type of radiation."
932	4858205940975923215.wav	Bir qayda olaraq, hər hansı xarici ölkədə uzun bir müddət qalmaq üçün əvvəldən viza almalısınız.	In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.
287	530841144454277689.wav	Heyvan Azadlığı və Heyvanlara Qarşı Qəddarlıqla Mübarizə üzrə Kraliyət Cəmiyyəti (RSPCA), Avstraliya qəssabxanalarının hamısında yenidən CCTV kameralarının məcburi şəkildə qurulmasını tələb edir.	Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.
904	4080711729393458897.wav	Onlar sürəti saatda çox vaxt 100-200 milə çatan küləklər yaradır. Belə küləklər ağır cisimləri havaya qaldırır və onları tornadonun hərəkət istiqamətində daşıyır.	They generate high winds (often 100-200 miles/hour) and can lift heavy objects into the air, carrying them as the tornado moves.
69	7501744544322692352.wav	"OHA polisinin Oklenddəki ev fırıldaqçılığına yaxalanma ehtimalı olan digər dövlət yaşayış mülklərində də istintaq apardığını öyrənən ""Lockwood Gardens"" icarəçiləri, daha 40 ailənin və bəlkə də bundan da çoxunun evlərindən məcburi çıxarıldığına inanırlar."	Tenants at Lockwood Gardens believe that there may be another 40 families or more to face eviction, since they learned that OHA police are also investigating other public housing properties in Oakland that may be caught up in the housing scam.
349	10483864588517926093.wav	Hidrogen atomları daha ağır elementlər yaratmaq üçün birləşdiyi (və ya qaynaşdığı) zaman əmələ gələn enerji ulduzların işıq və istilik saçmasına səbəb olur.	Stars give off light and heat because of the energy made when hydrogen atoms are merged (or fused) together to form heavier elements.
591	5106004289706361808.wav	"Ulduzlar geniş bir sahəyə yayıldığı üçün hətta ""qonşu"" ulduzlar arasında belə trilyonlarla mil məsafə var. Buna görə də bu bir dəfə baş verərsə, güman ki, uzun bir müddət təkrarlanmayacaq."	"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors""."
1222	16925485412451596027.wav	Moldova, etnik qarşıdurmalardan əziyyət çəkən çox-millətli bir ölkədir.	Moldova is a multi-ethnic republic that has suffered from ethnic conflict.
800	8810787795151423091.wav	Sığınlar (həmçinin elk kimi tanınır) mahiyyətcə vəhşi heyvanlar olmasa da, təhlükə ilə üzləşdikdə özlərini müdafiə edirlər.	Moose (also known as elk) aren't inherently aggressive, but will defend themselves if they perceive a threat.
540	17073085848897025459.wav	Belə hazırlıqdan agah olan müstəmləkəçilər qoşunları gücləndirmək üçün tədbirlərə başladılar.	The Colonists, seeing this activity, had also called for reinforcements.
467	10676339090648044327.wav	Bəs təxəyyülümüz nə dərəcədə realdır? Nə üçün ilk mərhələdə qəsrlər inşa edildi? Onlar tərtibat və inşaat qaydaları ilə əlaqəli nə bilirik?	But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?
559	13406700999358046759.wav	Nüvə, neytronlar və protonlar adlanan iki hissəcikdən ibarətdir.	The nucleus consists of two particles - neutrons and protons.
1158	16508574875332163598.wav	ABŞ Gimnastikası Qurumu, Larri Nasarın cinsi zorakılıq aktından sağ qalan qurbanlarının belə cəsarətlə danışdığı zorakılıq hadisəsinin bu qədər uzun müddət aşkar edilməməsini işıqlandıracaq müstəqil tədqiqatların aparılmasını dəstəkləyir, lazımı və uyğun dəyişikliklərin edilməsinə hörmətlə yanaşır.	USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.
17	9038551392991767359.wav	Sənədlər göstərdi ki, 14 bank zəngin müştərilərinə milyardlarla ABŞ dollarlıq sərvətini vergilərdən və digər qaydalardan yayındırmaq üçün gizlətməyə kömək edib.	The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.
71	14907733137915928499.wav	"Qrupun idarəetmə şirkəti ""HK Management Inc."", 20 sentyabrda konserti ləğv edərkən heç bir səbəb göstərməsə də, bir gün sonakı açıqlamasında təşkilati problemlərin olduğunu bildirdi."	The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.
82	14631726761638508784.wav	"Hesperonychus elizabethae ""Dromaeosaurid"" ailəsinin bir üzvü və Velociraptor-un qohumu hesab olunur."	Hesperonychus elizabethae is a species of the family Dromaeosauridae and is a cousin of Velociraptor .
140	4055827993361092818.wav	Adını Maldiv dilində palma yarpaqlarından hazırlanmış çantadan alan tropik qasırğa ən yüksək həddə, saatda 240 km (saatda 149 mil) sürəti ilə hərəkət edən davamlı küləklərə çatdı.	At its peak, Tropical Cyclone Gonu, named for a bag of palm leaves in the language of the Maldives, reached sustained winds of 240 kilometers an hour (149 miles per hour) .
15	17161975283164541145.wav	"Maçdan sonra Torpağın Kralı ""Ən əhəmiyyətli tədbirin final turuna qayıtdığım üçün çox həyəcanlıyam. Mən qazanmaq üçün buradayam"", dedi."	"After the match, King of Clay said, ""I am just excited about being back in the final rounds of the most important events. I am here to try to win this."""
183	6291726033605586186.wav	"Hökumətin sözçüsü bildirdi ki, ""həm səhiyyə, həm də ədalət mühakiməsi baxımından qanunvericiliyin mümkün qədər tez qəbul edilməsi indi vacibdir""."	It is now important from both a public health and criminal justice perspective that the legislation be enacted as soon as possible, said a government spokesperson.
612	15209862426836791684.wav	Çətin animasiyalar kompüterlərdə tərtib edilərək, getdikcə televiziya və filmlərdə daha çox istifadə olunur.	Sophisticated animations can be constructed on computers, and this kind of animation is increasingly being used in television and films.
1139	15511210121783073748.wav	Dünyanın istənilən yerində şiddətli hava şəraiti yarana bilər və bunun coğrafi, topoqrafik və ya atmosferlə əlaqəli müxtəlif növləri var.	Severe weather can occur anywhere in the world, and there are different types of it, which can depend on geography, topography, and atmospheric conditions.
1072	12935052859865284414.wav	Tanınmış yürüyüş məkanlarına yollar və velosiped marşrutları təyin etdilər.	They also define routes for popular hiking and cycling trails.
1314	17223333499185637897.wav	Bu ərazidə olduğunuz zaman sərhədləri birbaşa, yəni pasport nəzarəti məntəqələrində təkrar yoxlanışa ehtiyac olmadan keçmək imkanınız olacaq.	As long as you stay in this zone, you can generally cross borders without going through passport control checkpoints again.
1065	10346113269492597517.wav	"Flet ueyt anlayışı Avstraliyalılar üçün yaddır. ""Espresso"" tünd qara şot qəhvədir, kapuçino üstünə krem yığılmış içkidir (köpüklü deyil), çay isə südsüz servis edilir."	
74	6852700960003183580.wav	"Bir neçə həftə əvvəl, jurnalist Makis Triantafylopoulos Alpha TV-də efirə gedən məşhur şou proqramı ""Zoungla""da yayımladığı məlumatlardan sonra ofisinin işçilərinin adları qeyri-qanuni gəlir və rüşvətlə əlaqəli məsələlərdə çəkildiyinə görə, Parlament üzvü və vəkil Petros Mantouvalos öz vəzifəsindən azad edildi."	"A few weeks ago, after the information published by the journalist Makis Triantafylopoulos in his popular Television show ""Zoungla"" in Alpha TV, the member of Parliament and lawyer, Petros Mantouvalos was abdicated as members of his office had been involved in illegal graft and corruption."
1034	17757994790418939238.wav	"İl boyu düşən yağış miqdarı təxminən eyni qaldığına görə burada xüsusi ""yağışlı"" və ""quraqlıq"" fəsil anlayışları yoxdur."	"There are no particular ""rainy"" and ""dry"" seasons: the amount of rain stays roughly the same throughout the year."
556	2940398266714590122.wav	Atletlər, hər hansı real bir faydası olmasa belə, bir məhsul seçdiklərini hiss edə bilər.	Athletes may feel that they prefer a product even when it provides no real benefits.
1393	17438794474672760541.wav	Rahiblər mərasim və bayramlarla tanrıların tələblərini qarşılamağa çalışarkən, insanlar da tanrılarına qurbanlar gətirərdilər.	People would bring sacrifices to the gods and the priests would try to attend to the needs of the gods through ceremonies and festivals.
1282	17417118735207658792.wav	II Dünya Müharibəsində SSRİ ilə ABŞ-ın birlikdə hərəkət etməsinə səbəb olmuş Almaniya, ortaq bir düşmən idi. Müharibənin bitməsi ilə, sistem, proses və mədəniyyət toqquşmaları, ölkələrin bir-birindən ayrılmasına səbəb oldu.	Germany was a common enemy in World War 2, leading to cooperation between the USSR and USA. With the end of the war the clashes of system, process and culture led to the countries falling out.
1313	1646675610068127628.wav	O, Amerika Birləşmiş Ştatlarına gəldiyi zaman üstündə sadəcə 4 senti, bir ədəd şer kitabı və Çarlz Batçelordan (əvvəl işlədiyi yerdəki müdiri) Tomas Edison üçün aldığı tövsiyə məktubu var idi.	He arrived in the US with 4 cents to his name, a book of poetry, and a letter of recommendation from Charles Batchelor (his manager in his previous job) to Thomas Edison.
266	3926902062799452855.wav	Çiao və Şaripov, bütün yön tənzimləyiciləri mühərriklərinə təhlükəsiz məsafədə olduqlarını bildirdilər.	Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.
343	5365524683043228213.wav	Bizdə bir ildir davam edən və son iki ayda özünü daha kəskin formada göstərən bir maliyyə krizi vardı, düşünürəm ki, artıq maliyyə bazarlarının vəziyyəti yaxşılaşmağa başlayır.	"We have a year-long financial crisis, which has had its most acute moment in the past two months, and I think now the financial markets are beginning to recover."""
