1.Reference_Azerbaijani_Text	2.Whisper_ASR_Prediction	3.Reference_English_Target	4.MT_English_Prediction
Roman dillərini bilirsinizsə, portuqal dilini öyrənməyin sizin üçün çox asan olacağını demək artıqdır.	 Roman dillərini bilirsinizsə, portuqal dilini ürəməyin, sizin üçün çox asan olacaq olun, demək artıddır.	roman dillərini bilirsinizsə portuqal dilini öyrənməyin sizin üçün çox asan olacağını demək artıqdır	If you speak Romance languages, don't be afraid of Portuguese, it's a plus to say that it's going to be very easy for you.
Ənənəvi olaraq donanmaların işi ölkənizin öz xalqının və mallarının daşınması qabiliyyətini qorumaqla bərabər, eyni zamanda düşmənin öz adamlarını və mallarını daşımasına müdaxilə etməkdən ibarət olub.	 Hələ nəvi olaraq donanmaların işi, ölkənizin öz halkının və mallarının daşılması qabiliyyətini qurmaqla bərabər, eyni zamanda düşmənin öz adamlarını və mallarını daşılmasına müdaqrə etməkdən ibarət olub.	ənənəvi olaraq donanmaların işi ölkənizin öz xalqının və mallarının daşınması qabiliyyətini qorumaqla bərabər eyni zamanda düşmənin öz adamlarını və mallarını daşımasına müdaxilə etməkdən ibarət olub	Still, the task of the navy has traditionally been to build the capacity to transport your country's own people and goods, but also to betray the enemy's own people and goods.
Binaya qrafiti çəkərək və ya divarları cızaraq əraziyə zərər verməyin.	 Binaya grafitə çəkərək və ya divarlara çızarak əraziə zərər vermək.	binaya qrafiti çəkərək və ya divarları cızaraq əraziyə zərər verməyin	Damage to the area by graphing the building or scratching the walls.
Müstəqillik uğrunda mübarizə zamanı Mau hərəkatının şəhərdə təşkil etdiyi dinc toplaşma ali rütbəli rəhbər III Tupua Tamasese Lealofinin öldürülməsi ilə nəticələndi.	 Müstəlili uğrundan barzə zəmanın mava hərəkətini şəhərdə təşkil etdiyi dinc toplaşma aili rəhbər üçüncü tuppo atama səs ediliyə olafa niyinin öldürülməsilən ətçələndir.	müstəqillik uğrunda mübarizə zamanı mau hərəkatının şəhərdə təşkil etdiyi dinc toplaşma ali rütbəli rəhbər iii tupua tamasese lealofinin öldürülməsi ilə nəticələndi	The leader of the peaceful gathering family, which organized the march of the barze zam for independence in the city, was the third tuppo to be a non-kill meat hunter.
İstənilən halda bütün qaydalara əməl edərək və təhlükəsizlik xəbərdarlıqları bildirən işarələrə fikir verərək səlahiyyətlilərdən tövsiyələr alın.	 İstəndən halda bütün qaydılar əmək edərək və təhlükəsliq xəbərdaldıqlara bitirəm işarələrə fikir verərək, səla ahiyyətlərin dən tövsiə olun.	i̇stənilən halda bütün qaydalara əməl edərək və təhlükəsizlik xəbərdarlıqları bildirən işarələrə fikir verərək səlahiyyətlilərdən tövsiyələr alın	If you want to, you should give advice on what is wrong, by following all the rules and warning signs.
Müxtəlif növ qranit və qayalıqlardan ibarət Cənubi Amerikanın Yosemitisi kimi tanınan Çilinin əsas alpinist məkanı — Koçamo Vadisi.	 Müxtəlif növ qranit və qayalıqlardan ibarətcəli bu Amerikanın yose-mitisi kimi tanılan Çinin əsas alpinizd məkanı Qoşama vadisi.	müxtəlif növ qranit və qayalıqlardan ibarət cənubi amerikanın yosemitisi kimi tanınan çilinin əsas alpinist məkanı koçamo vadisi	This variety of granite and rock, known as the American Yoss Myth, is the main alpine site in China, the Kosama Valley.
Şəhərdə keçirdiyiniz müddət də Sankt-Peterburq kruiz səfərinə daxil edilir. Kruizlə səyahət edən turistlərdən viza tələb olunmur (müddəalara bax.)	 Şəhərdə keçirdiniz müddət də Sankhbətəri bu kruiz səfərində daxil edilir. Kruizlə səyyəd edən turistlərdən vizatələ bol umur. Müddələrə bax.	şəhərdə keçirdiyiniz müddət də sankt-peterburq kruiz səfərinə daxil edilir. kruizlə səyahət edən turistlərdən viza tələb olunmur müddəalara bax.	The length of time you spend in the city is included in this cruise tour, and I don't care about visas from tourists who cruise.
İnternet həm kütləvi, həm də fərdlərarası kommunikasiya elementlərini özündə birləşdirir.	 İnternət həm kütləvi həm də fədə alası tamilikasi əlimətlərinin özündə biləşdirir.	i̇nternet həm kütləvi həm də fərdlərarası kommunikasiya elementlərini özündə birləşdirir	The Internet has made both the mass and the mass of the Tamil language a reality.
Honkonqun ən yaxşı mənzərəsini görmək üçün adadan çıxın və qarşıdakı Kowloon sahilinə gedin.	 Hong Kong'un ən yaxşı mənzəsini görmək üçün adadan çıxın və qaçdaki kolun salina yedin.	honkonqun ən yaxşı mənzərəsini görmək üçün adadan çıxın və qarşıdakı kowloon sahilinə gedin	To see the best views of Hong Kong, get off the island and eat your handy saffron.
Onu, Sinqapur Baş Nazirinin Köməkçisi Vonq Kan Senq qarşıladı, daha sonra Sinqapurun Baş Naziri Li Syan Lunq ilə görüşərək, iqtisadiyyat və terrorizm haqqındakı problemlərdən danışdı.	 Onu, Singapur Başnazəni köməkçi Vomkang Sen qarşıladı. Daha sonra Singapurum başnazəri Lisa Yungilə görüşərik, iqtisadiya və terarizm vaqqındaki problemlərdən danışdı.	onu sinqapur baş nazirinin köməkçisi vonq kan senq qarşıladı daha sonra sinqapurun baş naziri li syan lunq ilə görüşərək iqtisadiyyat və terrorizm haqqındakı problemlərdən danışdı	He was met by the assistant to the Prime Minister of Singapore, Vomkang Sen, and then we met with the Prime Minister of Singapore, Lisa Yung, to discuss the problems of the economy and terrorism.
Ayın səthi qayalardan və tozdan ibarətdir və onun xarici qatına qabıq deyilir.	 Aynın sətiyi qayallardan və tozdan ibarəttir və onun xarici qatına qabıq deyilir.	ayın səthi qayalardan və tozdan ibarətdir və onun xarici qatına qabıq deyilir	The moon's surface is made up of rocks and dust, and its outer layer is called the shell.
Bu gün Atlantik Okeanında Atlantika Qasırğası mövsümünün onuncu fırtınası adlanan Subtropik Cerri fırtınası baş verdi.	 Bu gün Atlantik akyanında Atlantika Qasrərasi Məfsimə sonuncu fırtınası adlanan Subtropik Cery fırtınası baş verilir.	bu gün atlantik okeanında atlantika qasırğası mövsümünün onuncu fırtınası adlanan subtropik cerri fırtınası baş verdi	Today, the Atlantic Ocean is experiencing the latest storm of the Atlantic hurricane season, the Subtropical Cery.
Qərbi Avropa həyat tərzini orta əsrlərin sonlarında təkmilləşdirməyə başladı. Dövrün ən böyük yeniliklərindən biri də Səlib yürüşləri nəticəsində insanların paltarlarını bağlamaq üçün düymələrdən istifadə etməyə başlaması idi.	 Gərbə Avropa həyat tərzini orta əsirlərin sonlarında təkmilləşdirməyə başladı. Dürün ən böyük yeniklilərindən biri də səlib yürüyüşlərin nətçəsində insanların paltarlarını bağlamak üçün dümmelərdə istifadə etməyə başlaması idi.	qərbi avropa həyat tərzini orta əsrlərin sonlarında təkmilləşdirməyə başladı dövrün ən böyük yeniliklərindən biri də səlib yürüşləri nəticəsində insanların paltarlarını bağlamaq üçün düymələrdən istifadə etməyə başlaması idi	The West began to improve European lifestyles in the late Middle Ages, and one of the greatest discoveries of the generation was that people began to use the crusade to tie their clothes in the closet.
Gərginliyin az olduğu yerdə həyat eşqi bir o qədər çoxdur. Tam rahatlıq və məmnunluq hissinə qovuşmaq istəyi hər insana xasdır.	 Gərgəniyyin az olduğu yerdə həyat eşki bir o qədər çoxdur. Tam rahatlıq və mənumluq hissinə qovuşmaq istəyi hər insana xastır.	gərginliyin az olduğu yerdə həyat eşqi bir o qədər çoxdur tam rahatlıq və məmnunluq hissinə qovuşmaq istəyi hər insana xasdır	Where there is little tension, there is so much excitement in life that everyone is sick of the desire to experience complete comfort and meaning.
Mərasimdə, Lakka Sinqh, Raju Xandelvalın müşayiəti ilə çhapan bhoq bhajandanı ifa etdi.	 Mərasimdə Laka Singh Rajuq ən də valın müşahiyyətə ilə çapam box bacandanı ifaətdir.	mərasimdə lakka sinqh raju xandelvalın müşayiəti ilə çhapan bhoq bhajandanı ifa etdi	The ceremony was attended by Laka Singh Rajuq, who also sang the dance of the princess.
Müxtəlif növ qranit və qayalıqlardan ibarət Cənubi Amerikanın Yosemitisi kimi tanınan Çilinin əsas alpinist məkanı — Koçamo Vadisi.	 Müxtəlif növ qranit və qayalıqlardan ibarəcəni və amerikanın Yosemicisi kimi tanıdan çil nəsas aribiniz məkanı koçama vadisi.	müxtəlif növ qranit və qayalıqlardan ibarət cənubi amerikanın yosemitisi kimi tanınan çilinin əsas alpinist məkanı koçamo vadisi	The Kocama Valley is home to a variety of granite and rock formations and is known as the Yosemic of the Americas.
Bölgə, şimaldan Sahel ilə, cənubdan və qərbdən isə Atlantik okeanı ilə əhatə olunub.	 Bölcə Şımoldan sahiliylə, Canıptan və qərdən isə Atlantik okyanı ilə əhatı olun.	bölgə şimaldan sahel ilə cənubdan və qərbdən isə atlantik okeanı ilə əhatə olunub	The region is bounded on the north by the sea, on the north by the sea, and on the west by the Atlantic.
Qoma son dərəcə etibarlı olsa da, Şimali Kivu əyalətində davam edən müharibənin vəziyyətini başa düşmək üçün Qoma xaricində digər yerlərə olan ziyarətlər araşdırılmalıdır.	 Qoma son dərəcə etibarlı olsa da, şimranik ki, bu əyalətində davam edən müharibənin vəziyyətin başa düşmək üçün, Qoma xarəcində digə gələr olan ziyarətlər araşdırılmalıdır.	qoma son dərəcə etibarlı olsa da şimali kivu əyalətində davam edən müharibənin vəziyyətini başa düşmək üçün qoma xaricində digər yerlərə olan ziyarətlər araşdırılmalıdır	While Goma is extremely reliable, it is timely that future visits to the Goma fort should be investigated to understand the state of the ongoing war in the province.
Yayılan xəbərə görə, həmin sənəd sərhəd mübahisəsinə istinad edəcəkdir. Bu mübahisədə Fələstin sərhədlərin məhz 1967-ci il Orta Şərq Müharibəsindən əvvəl mövcud olan sərhədlərə əsaslanmasını istəyir.	 Yayılan xəbərə görə, həmin sənət sərhət müsabəsində snadvi edəcəktir. Bu mübəhissədə, fərəstin sərhətlərin məhs 1967-ci orda şərh müharibəsindən evləd, mövcud olan sərhətlərə əsaslanmasını istəyir.	yayılan xəbərə görə həmin sənəd sərhəd mübahisəsinə istinad edəcəkdir bu mübahisədə fələstin sərhədlərin məhz 1967-ci il orta şərq müharibəsindən əvvəl mövcud olan sərhədlərə əsaslanmasını istəyir	According to the rumor, the art will be based on the boundary, which is where the product of the boundary wants to be based on existing boundaries, which is married to the 1967 war of opinion there.
Sonradan tualetə ehtiyacı olan yaşlı qadının yerini fotoqraflar tutmuşdu. Mendoza silahla vurularaq zərərsizləşdirildi.	 Sonradan tuvalete ehtiyazı olan yaşlı qadının yenini fatorgaflar tutmuşdu. Mendoza silahla vurularaq zərəsiləşdirildi.	sonradan tualetə ehtiyacı olan yaşlı qadının yerini fotoqraflar tutmuşdu mendoza silahla vurularaq zərərsizləşdirildi	The elderly woman, who later needed a toilet, had a new set of bags, and Mendoza was shot and wounded.
"""Vichy"" adlanan Fransızlar tərəfindən idarə olunurdu. 1940-cı ildə Almanlarla sülh müqaviləsi imzalayan bu Fransız xalqı işğalçılara qarşı döyüşmək əvəzinə əməkdaşlıq etdi."	 Vişi adlanan Fransızlar tərəfindən idara olmadı. 1940-ci ildə Almanlarla südbü qaviləsi imzalayan bu Fransız xalqı işxalçılara qarşı dövüşmək əvəzini əməkdaşlı getdi.	vichy adlanan fransızlar tərəfindən idarə olunurdu 1940-cı ildə almanlarla sülh müqaviləsi imzalayan bu fransız xalqı işğalçılara qarşı döyüşmək əvəzinə əməkdaşlıq etdi	The French, called the Vichy, did not rule them, and in 1940, the French people, who had signed a treaty with the Germans, went to work instead of fighting the occupation.
Avropa bir çox müstəqil ölkədən ibarət nisbətən kiçik bir qitədir. Normal şərtlər daxilində bir çox ölkələrdən buraya səyahət etdikdə vizaya müraciət etmək və bir neçə dəfə passport yoxlanışından keçmək lazımdır.	 Avrupa bir çox müstəqil ölkədən ibarət nisbətən küçək bir eqytədir. Normal şəhətlər daxilində bir çox ölkələrdən buraya səhət ettikdə vizaya müracaət etmək və bir neçə dəfə pasmort yoxlanışından keçmək lazımdır.	avropa bir çox müstəqil ölkədən ibarət nisbətən kiçik bir qitədir normal şərtlər daxilində bir çox ölkələrdən buraya səyahət etdikdə vizaya müraciət etmək və bir neçə dəfə passport yoxlanışından keçmək lazımdır	Europe is a relatively narrow stream of many independent countries, and under normal circumstances, when you travel from many countries, you have to apply for a visa and pass a few passport checks.
Sivilizasiya elə bir vahid mədəniyyətdir ki, burada birlikdə yaşayan və işləyən böyük insan qrupu bir cəmiyyəti paylaşır.	 Sivilizasi elə bir vahid mədəniyyətdir ki, burada birlikdə yaşayan və işləyən böyük insan grubu bir cəmiyyəti paylaşır.	sivilizasiya elə bir vahid mədəniyyətdir ki burada birlikdə yaşayan və işləyən böyük insan qrupu bir cəmiyyəti paylaşır	Civilization is a single culture where a large group of people who live and work together share a common society.
